clean_text,label
mình biết bản ful thế nào bản ở rạp đúng sai lầm mong bản ful một ngày nào nó thể khẳng định giải cao nhất busan dành nó sai,1
chắc bạn nhận xét ở bắc mới nói việt nam méo mó hình ảnh trong phim thứ phim rặc sài gòn mình trách bạn nhận xét mình nghĩ ai ở sài gòn đủ lâu cảm nhận đời chân thật trong ròm dù respect phê phim nhe,2
mình khá khó tính xem phim xem phim khá khó chịu cảm xúc tới xem đáng suy nghĩ ấy nó quá kiểu làm sao ấy khó nói nói chung hơi thất vọng phim ròm,0
thực phim ảnh đơn giản lát cắt xã hội nhấn mạnh truyền tải thông điệp đòi hỏi nó miêu tả xã hội một cách phổ quát chính phim tài liệu chắc làm mình thiết nhân vật cát phượng mình nghĩ khá hay nó thể hiện đồng cảm tình thương giữa con người khổ luôn tồn nó thắng bản năng sinh tồn lòng kích kỷ trong một khoảnh khắc hiểm nghèo một khía cạnh đời đương nhiên mình hoàn toàn ủng hộ cách đánh giá thẳng thắn phê phim đồng ý thiên lệch ban giám khảo quốc tế bộ phim đánh hiện thực tăm tối xã hội ở quốc gia kém phát triển lạm dụng một số thủ pháp góc quay thất bại bản dựng chiếu rạp phim hẳn làm thất vọng khán giả đặt kỳ vọng mình xem đoán,2
chắc hồi nhỏ mấy đánh đề hay xin số chuyển bình thường xem phim mình thấy hay dễ cảm nhận nhân vật mình thấy đoạn cháy chung cư ổn thôi bà ghi đúng đọng chứ phim Việt Nam ổn,2
cảm ơn phê phim nhận xét đúng phim ròm nịnh hót sợ kia kênh kia toàn khen thôi chắc kỳ vọng phim quá xem xong hụt hẫn thật chán,1
phim dỡ tệ thực,0
vì p sống trong nghèo nhìn p đến mây tầng cao phim góc khắc họa khác đúng xã hội diễn chiếu một bộ phim nét vui tươi đến phim việt khác còn tìm luồng gió mới tìm khác biệt đột phá đến ròm,3
thay vì hài nhảm vầy ok bớt chê đổ trách nhiệm đoàn phim đi bạn bạn biết sao phim thành thế,2
bảo sao mọi người đi xem bảo xem,0
xem phim phí tiền bắt tay anh giang 1,0
hôm nay mới rạp xem đúng còn chỗ hiểu thật biết cắt em thấy phim hay phim lẩn quẩn lặp vì chính cuộc sống ngày nhân vật chính chúng ta thỉnh thoảng sống ngày nhàm chán tiếp diễn chẳng thấy tương lai đâu phim dựa bài chạy mạch phim đúng chạy hiểu rõ mối quan hệ trong phim em họ nghèo nhau giúp giúp nói chung người ngoài thân thiết hay nói lời sâu sắc mới gặp vài ngày còn thằng phúc số phận tương tự nhau thỉnh thoảng ta gặp vài cảnh đồng cảm chúng nó nghèo nhau thằng phúc tiền thể làm liên tục cướp đề ròm nhớ hai đứa trẻ em thích kết thúc ròm xe đò đến một khác thể đoán cuộc đời nó lênh đênh nghèo khổ đa số cuộc đời người nghèo đúng phim thể hiện một mặt hoàn toàn tối việt nam chấp nhận mặt sáng chấp nhận mặt tối đất nước mình sao dù phóng đại hay ít nhắc người xem biết đến đời còn hoàn cảnh khó khăn viết dài vl chỗ nào sai mọi người nhẹ nhàng góp ý thôi dù sao ý kiến riêng mình,3
thang điểm 10 em nó 10 điểm,4
quá tệ thực phim quá quá tệ xem xong thể hiểu đạo diễn muốn truyền thông điệp ngoài cảnh 2 thằng đuổi nhau chạy khắp hết lần tới lần khác kết thúc phim rạp còn tin nổi phim hết,0
chuẩn thật phim quá chán tí ý nghĩa,0
ngoài hình ảnh âm thanh mình ấn tượng phim đồng cảm bất nhân vật nào trong phim kể cuộc sống đứa trẻ ròm phúc mình thấy phim ngắn 16 giờ 30 làm khiến mình đồng cảm hơn,1
bữa đi rạp xem thấy chán,1
kỳ vọng mong ngóng ngày xong xem phim ròm xong quá hụt hẫng,0
đúng mạch truyện phim quá rời rạc thể xem hiểu phim làm người ta thấy 1 số mặt xấu sài gòn hoa lệ hết khen phim làm lần đầu tiên mình xem phim Việt Nam thấy cảnh thật đến rợn người dù diễn p s phim đúng hay mình thấy tiếc tiền đi xem phim,2
cá nhân tôi tôi khá thích bộ phim ròm vì gam màu tình tiết nó nói đằng vẻ hào nhoáng xã hội còn con ngừoi thấp kém luôn nuôi giấc mộng làm giàu con số đề họ biết chính hành động tự lấy xẻng đào mồ mình còn ròm phúc công cụ ngừoi khác lợi dụng làm xiềng xích con ngừoi hy vọng con sốp s cmt dành bạn não thấy hàng việt ném đá quan tâm đến cốt truyện sâu trong bộ phim,3
đúng kiểu xem mãi chờ 1 xảy chờ mãi thấy đến kết chữ chạy màn hình còn thêm vài cảnh tôi còn cố ngồi nán xem quả thực khá thất vọng 1 đoạn đầu kể rõ tuổi thơ ròm khúc phim ngắn 16 phút đầu hay hơn tiếp tình bạn phúc ròm rõ ràng hơn 3 kết thực tóm ý nghĩa ít nhất ròm tìm ba mẹ hoặc hoặc tiếp tục mưu sinh thế nào chứ đằng lưng lửng kiểu ấy muốn phim kết mở kết kiểu ấy,1
phim nhảm nhí trong phim việt nam hiện 1 bãi rác hỗn độn,0
nói thật chứ gom gọn gọn phim đôi clip cỡ 10 p hiểu hết nội dung phim phim hết rụp 1 kết mở vô nhạt nhẽo cuộc đời tất nhân vật đặc biệt nhân vật chính cuối nói đến gia đình ngày xưa nó đi tìm thật tự nhiên xem nó hết rụp hụt hẫng thật quá đáng tiếc 1 ý tưởng hay còn 1 đầu dây mối nhợ đề thế nào cuối pit xem phim tôi hay thắc mắc chơi số đề thế nào tưởng xem phim pit ai ngờ hết phim pit luôn quá chán,1
phim nội dung,1
xem đầu đến cuối phim cảm giác còn mệt chạy quá mở đầu chạy đến cuối chạy,2
nhận xét ròm quá chuẩn bước khỏi rạp hỏi mình xem quái kì vọng phim hơi biết bản ful sao chứ bản rạp thật xem 1 chút cảm vì phim quá rời rạc thấy vài cảnh quay đẹp thôi ủng hộ phim việt,0
phim dở bao giờ xem phim việt,0
mình đọc cmt một bạn bạn ấy dắt ba đi xem ba bạn khóc vì thấy quá giống hoàn cảnh bác ấy mình nghĩ ròm làm tốt tái hiện đời sống túng quẫn người lao động nghèo đi xem mình thật mãn nhãn cảnh quay đậm chất việt nam thế vì người sống trong hoàn cảnh chắc chắn cảm phim đúng cốt truyện ròm còn lỏng lẻo chê phim dở mình thấy mình ròm một bộ phim đáng xem vì tính độc đáo trong ý tưởng cảnh quay đến diễn xuất quá đạt 2 nhân vật chính mình nghĩ ròm đơn giản một lát cắt nhỏ trong xã hội việt nam lát cắt nhỏ nó thể bao hàm quá thứ kết phim mở nhân vật giải quyết vấn đề thể thực tế người sống dựa may rủi bại hoại luẩn quẩn hồi kết sao nói chung phim hay dở tùy cảm nhận riêng người,3
đúng bỏ tiền xem 1 đống lộn xộn,0
một bộ phim ròm xuất hiện bao nhiêu trả riêng hài nhảm tôi xem lậu,4
đầu tiên em cảm thấy một phim việt nam hay thú vị nhất em xem vì giờ rạp xem phim việt toàn thấy mấy mô típ cũ rích 3 d hài hước phần lố lăng hoặc kinh dị giật gân chủ đề ròm khai thác mới lạ thú vị trong cuộc sống thật mình em chứng kiến người vì số đề lâm cảnh nhà tan cửa nát xem cảm thấy hấp dẫn kiểu nó chân thật ấy cực kì bất ngờ hoàn cảnh cuộc sống nguyên xóm trong phim nó một góc khuất méo mó sài gòn em loanh quanh ngày ấy nó khác sài gòn trong mắt em lắm em thích tạo hình thích bối cảnh thích chi tiết nhỏ việt nam trong ròm nó mãn nhãn ấy anh giang bảo thiếu chi tiết nói mqh nhân vật trong phim em em thấy đủ đôi con người mình hẳn 1 nhân cách nhỉ khác thấy tội nghiệp giúp đỡ cạnh tranh quyết nhân nhượng em nó bản năng con người luôn ấy cảm ơn bạn đọc tới nhận xét anh giang em ngẫm nghĩ phim dù sao em cảm thấy nó xứng đáng 75 mình hi,3
nói chung ý tưởng hay nó quá nhanh thiếu kết nối giữa nhân vật câu giữa nhân vật cảm giác hơi hụt hơi xem dù đề tài xã hội nổi bật phim ít giải thích đằng đi quá nhanh cảm giác ai ở Việt Nam biết đánh đề diễn biến tâm lý nhân vật vô lý biết bao lần ròm phúc đánh nhau nhanh thành bạn nhanh lật kèo nhân vật wowy biết xuất hiện trong phim làm vai cát phượng phí nhất thể nhân vật hay nhất phim,2
mấy phim việt nam chả phim nào hồn nhảm nhí hết tiền đi xem tôi xem phim việt nam,0
xem phim xong tức đến nỗi tôi đích thân làm nhận xét luôn,0
cảm xúc bản thân mình trong rạp tôi xem nè hết phim hả sao má,0
trời ơi đúng tất mình suy nghĩ xem trailer luôn hic phim rời rạc thiếu tính liên kết giữa tuyến nhân vật cảm giác thân thuộc trong đồng hành nhân vật chính cộng thêm dòng chữ ở phân cảnh cuối lộ liễu vô thất vọng hay bất ngờ vì xem trailer đoán yeah cảm ơn phê phim vì thẳng thắn,0
nhớ hồi tầm 4 giờ 30 chiều khắp xóm vang sổ xố kiến thiết mang niềm vui đến mọi nhà radio dò số mấy bà trong xóm ròm quá chân thật mọi người dân lao động xóm nghèo ở sài gòn,3
bộ phim ròm bộ mặt thương hiệu một quốc gia thế giới nhìn việt nam đến thôi sao dẫu biết tiến bộ rõ rệt nền điện ảnh nước nhà bộ phim làm quá lố thật gây chú ý truyền thông mình chẳng thể chấp nhận,1
phim 1 tát kết giải quyết vấn đề phim nêu xem xem thời 24 giờ đánh đấm chạy tùm lùm thật bỡ ngỡ vì nghe mọi người khen phim,0
phim đẹp thật kiểu cực kì đẹp luôn,4
phim Việt Nam bao giờ làm người ta hy vọng nhảm nhí lố bịch giỏi,0
đúng bạn nói dở tệ thấy bỏ tiền xem uổng quá,0
cảm nhận cá nhân mình thích phim đưa lăng kính 1 đứa trẻ thiếu bố mẹ thiếu quan tâm bế tắc thế nào hay cách 1 đứa trẻ trở gai góc xù xì vì 1 mục đích tìm bố mẹ khiến mình cảm động một người làm cha mẹ cảm thấy trách nhiệm mình vô lớn đối trẻ mình ủng hộ phim,3
nói thẳng phim dở ẹc hiểu sao đám đông kia khen lấy khen dù đi xem hay xem ráng nhắm mắt khen tôi shock tin lời trấn thành nói đi xem phim ròm một bộ phim Việt Nam xuất sắc nhất tới giờ trong tôi còn cảm thấy phim bố già ổng còn hay ý nghĩa hơn,0
em phim ròm hay vì nó cuộc sống trong khu em xem phim em lầm tưởng phim chiếu cuộc sống trong khu em nó chân thật đến chi tiết cách giao tiếp ròm phúc lẻ vì ai cách ăn nói lịch quán bida tay giang hồ tụ tập đứa nhỏ làm công thể hoặc trái pháp luật kiếm miếng ăn vì ba mẹ bỏ rơi hoặc còn người thân nương tựa đứa còn đường ăn xin đôi trộm cắp vặt đứa làm ròm hoặc phúc sống ngày cách giao tiếp ròm phúc lẻ vì ai cách ăn nói lịch tử tế tóm vẻ quan điểm em phim ròm thấy ai hướng dẫn đi đúng hướng thể đi sai xa đến mức nào,4
mình xem suất chiếu đầu tiên ngày đầu tiên ròm công chiếu xem xong mình thấy đáng tiếc ròm đáng lẽ thể làm tốt hơn thế,1
mình ròm phim việt gần tốt nhất trong vòng chục năm trở tốt nhất nói đến phần hình ảnh ý tưởng p nói còn kịch bản lổ hỏng thật bắt đầu nhân vật bà ba quyết định tự tử mình thấy ngang ngang nhân vật xuất thân mình thấy thể đàng hoàng nhất xóm đấy bày trí trong nhà cảnh quay mấy tấm ảnh ngày xưa bà ba chắc làm giáo viên đổ một vài cảnh bà nói ròm phúc quyết định tất tay đánh con đề 50 củ vé dò tới bà quyết định tự tử kiểu mình thấy đủ thúc đẩy bà ba đi tới mức tự kể mọi người già neo đơn dù người duy nhất chết trong phim chết mang ngoại trừ cảnh xóm đi cầu cơ tới ông nhân vật hay ngồi trong hòm mình tự hỏi đỉnh cao tới mức nào 1 con người mới thể quên mất chôn vợ con mình,2
khen bạn dám nói thẳng phim giá trị bề ngoài cố quay vẻ lạ nội dung thế giới quan cạn tay nghề xây dựng nội dung trung bình yếu nội dung yếu biến phần quay dựng thành mục đích bề ngoài thôi,0
cảm nhận phê phim bộ phim một bộ phim quá tệ công nghệ quảng cáo phim một trò lố truyền thông đánh giá thẳng thắn phê phim mới mong điện ảnh việt nam phát triển mình tiếp tục niềm tin phê phim xem clip xong thấy vui vì nghe đánh giá thực nghiêm túc,0
